Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,PlayerId
"Ervin Santana",,"RP",999,42.9062,-6.750729446087019,-1.5017901580503095,-4.047146392105857,-2.9480261843828885,-6.945211676190415,-22.19290385681649,6.126448073082172,-15.066455783734316,"3200"
"Anthony Gose","CLE","RP",598.2999877929688,39.8292,-5.685628789651987,-1.5017901580503095,-3.657003579711395,-5.319391221428198,-6.156350734230815,-22.320164483072706,6.126448073082172,-15.193716409990529,"5097"
"Phillips Valdez","BOS","RP",999,42.8175,-6.3832586626261865,-1.390426467946694,-3.4642863175715313,-4.344166478950046,-6.7521854081944666,-22.33432333528892,6.126448073082172,-15.207875262206752,"15605"
"Mike Foltynewicz",,"SP",600.6599731445312,106.943,-3.642778869732814,-1.5017901580503095,-11.047178024370792,-5.991568622309976,-4.033936722858531,-26.21725239732242,9.9078506423059,-15.30940175501652,"10811"
"Steven Brault",,"SP",999,87.7268,-4.618034216266359,-1.5017901580503095,-7.636214583819206,-7.718177571627975,-4.888658694917656,-26.36287522468151,9.9078506423059,-15.45502458237561,"15291"
"Ryan Feltner","COL","SP",999,46.8367,-6.416569117417487,-1.5017901580503095,-6.861462310554257,-4.836514478342986,-6.830571381964222,-26.446907446329263,9.9078506423059,-15.539056804023364,"21446"
"Eric Hanhold","PIT","RP",999,42.1292,-6.940768871731918,-1.5017901580503095,-3.706489173164517,-3.684182232406708,-7.0076392358074475,-22.840869671160902,6.126448073082172,-15.71442159807873,"18332"
"Andres Machado","WSN","RP",999,56.8954,-5.918994428019223,-1.4720310010837385,-4.76441532320647,-4.760937518109932,-6.018221611178206,-22.93459988159757,6.126448073082172,-15.808151808515397,"14681"
"Julio Teheran",,"SP",999,81.2229,-4.906435494406335,-1.5017901580503095,-9.093839266532347,-6.225180223255167,-5.035149303196792,-26.76239444544095,9.9078506423059,-15.854543803135051,"6797"
"Tyler Kinley","COL","RP",999,56.2048,-5.926160455226244,-1.3515327197493274,-5.664977232891262,-4.470054345952015,-5.611670288492331,-23.02439504231118,6.126448073082172,-15.897946969229007,"18297"
"Charlie Barnes",,"SP",999,72.9681,-4.915386587341808,-1.5017901580503095,-7.208967105497033,-7.046036939465851,-6.192804359042433,-26.864985149397437,9.9078506423059,-15.957134507091538,"19865"
"Wil Crowe","PIT","SP",596.780029296875,95.2115,-4.494951524439649,-1.5017901580503095,-8.855698925365154,-8.04405515276928,-3.9855229295171464,-26.88201869014154,9.9078506423059,-15.974168047835636,"19800"
"Zac Lowther","BAL","SP",999,107.093,-4.052108189627117,-1.5017901580503095,-8.648392649457023,-9.487019749500408,-3.3310427106381892,-27.02035345727305,9.9078506423059,-16.11250281496715,"20243"
"Bryan Garcia","DET","RP",999,40.3642,-6.692080142086093,-1.2771332506385267,-4.1467528643261184,-4.079337025250841,-7.152145502220105,-23.34744878452168,6.126448073082172,-16.22100071143951,"19457"
"Lucas Gilbreath","COL","RP",596.3599853515625,52.8755,-5.804350430641545,-1.3700643764217826,-5.016555126376616,-5.244070730023332,-5.934947197452643,-23.369987860915916,6.126448073082172,-16.243539787833747,"21290"
"Jose Urena",,"SP",999,91.4286,-4.2595285184174845,-1.4606401271857972,-8.633768459792739,-7.801547370292758,-5.184347446836967,-27.339831922525747,9.9078506423059,-16.431981280219844,"11589"
"Bryse Wilson","PIT","SP",598,105.856,-3.45120091599273,-1.4518689474980262,-10.149215878477348,-7.694045541973723,-4.687090947929431,-27.433422231871255,9.9078506423059,-16.525571589565356,"19990"
"Cody Ponce",,"RP",999,40.0202,-7.123099665270628,-1.5017901580503095,-4.746636994040412,-3.3189354575583865,-7.058302593617155,-23.74876486853689,6.126448073082172,-16.62231679545472,"17920"
"Justin Lawrence","COL","RP",999,37.4626,-5.534283112389703,-1.4203461092865646,-4.933023988427428,-4.950832805197288,-7.046273765213833,-23.884759780514816,6.126448073082172,-16.758311707432647,"17639"
"Chase Anderson","TEX","SP/RP",999,66.7756,-5.469288018550822,-1.5017901580503095,-8.476902245207963,-6.41142707218015,-6.075873018340976,-27.935280512330227,9.9078506423059,-17.027429870024328,"6895"
"Griffin Jax","MIN","SP",596.2999877929688,83.8093,-4.4131063607377445,-1.5017901580503095,-10.026495184350932,-6.807771221723806,-5.197452184995009,-27.9466151098578,9.9078506423059,-17.0387644675519,"20253"
"Jordan Sheffield","COL","RP",999,44.4395,-6.600906416342641,-1.5017901580503095,-4.83652737307122,-5.13372992481573,-6.610354612028285,-24.68330848430818,6.126448073082172,-17.556860411226012,"19682"
"Zach Davies",,"SP",588.27001953125,126.077,-1.8236180971280542,-1.5017901580503095,-11.429599074626463,-10.551691001150997,-3.2419856097842192,-28.54868394074005,9.9078506423059,-17.640833298434153,"13183"
"Jhoulys Chacin","COL","RP",999,64.6341,-5.561345837131417,-1.5017901580503095,-6.383426974791654,-5.734448314751509,-5.843366369440801,-25.024377654165686,6.126448073082172,-17.897929581083517,"2608"
"Josh Rogers","WSN","SP",600.5399780273438,75.5877,-4.839564937706801,-1.5017901580503095,-9.910408606159686,-6.860478953086013,-6.16092376789247,-29.273166422895283,9.9078506423059,-18.365315780589384,"18510"
"Vladimir Gutierrez","CIN","SP",572.25,115.687,-2.247637506269579,-1.5017901580503095,-13.124119748826255,-9.518797853939773,-3.3661579447201393,-29.758503211806055,9.9078506423059,-18.850652569500156,"19278"
"Ashton Goudeau","COL","RP",999,42.6499,-6.779357906905966,-1.5017901580503095,-5.819331347344976,-4.926609646570489,-7.366965200810541,-26.394054259682278,6.126448073082172,-19.267606186600105,"15139"
"Kyle Freeland","COL","SP",559.760009765625,151.932,-1.2537079334927936,-1.5017901580503095,-13.302353135056947,-12.624242102288123,-1.7706197772224328,-30.452713106110604,9.9078506423059,-19.544862463804705,"16256"
"Peter Lambert","COL","SP",600.780029296875,81.6979,-5.10326025761553,-1.5017901580503095,-10.741478506798337,-8.086286076666044,-5.475027604021749,-30.907842603151966,9.9078506423059,-19.999991960846064,"17969"
"Antonio Senzatela","COL","SP",574.8800048828125,164.274,-1.1394850490454562,-1.5017901580503095,-13.82458665831411,-12.023758697228958,-2.5158282973499073,-31.00544885998874,9.9078506423059,-20.097598217682837,"15488"
"Jordan Lyles",,"SP",562.5399780273438,147.546,-1.5097397088084452,-1.5017901580503095,-15.977931541958739,-10.415734448251998,-1.7578738345841902,-31.16306969165368,9.9078506423059,-20.255219049347783,"7593"
"Dan Straily",,"SP",573.5700073242188,112.365,-3.289426918949141,-1.5017901580503095,-14.815507925927637,-9.39312289258552,-3.5565741839115943,-32.5564220794242,9.9078506423059,-21.648571437118306,"9460"
"Chi Chi Gonzalez",,"SP",999,82.4109,-5.5312180499220345,-1.5017901580503095,-13.175535578529056,-9.713844943574514,-6.1704956217927664,-36.09288435186868,9.9078506423059,-25.18503370956278,"14663"
